link,name,price,rating,review,manufacturer,ASIN,description
https://www.amazon.in/PrimeBox-Shoulder-Lightweight-Resistant-Activity/dp/B0BR17PDX8/ref=sr_1_198?crid=2M096C61O4MLT&keywords=bags&qid=1679498182&sprefix=ba%2Caps%2C283&sr=8-198,PrimeBox Travel Duffel Bag Sports Tote Shoulder Gym Bag Womens Travel Bags Lightweight Water Resistant Workout Bag for Sports Activity Pack of 1 Black Color,299,New to Amazon,"₹299 M.R.P:
₹999 (70% off)",NA,B0BR17PDX8,NA
https://www.amazon.in/Gear-Bounce-Backpack-Grey-Orange-BKPBOUNCE0604/dp/B097KCLF5F/ref=sr_1_199?crid=2M096C61O4MLT&keywords=bags&qid=1679498182&sprefix=ba%2Caps%2C283&sr=8-199,Gear Bounce 27 Ltrs Water Resistant School Bag/Backpack/College Bag for Men/Women-Grey Orange,629,3.6,(381),"Gear, Gear Merchandise Pvt Ltd, E/12 West Chowbaga Gulshan Colony, Kolkata-700100",B097KCLF5F,"Gear bags are designed for the quick commute as well for the long journey. These backpacks can be used as laptop bags, adventure bags and so on. Your favorite travel companion, the backpacks come with enough storage space to carry all your requirements."
https://www.amazon.in/uppercase-Professional-Backpack-resistant-sustainable/dp/B0BR1D4SL1/ref=sr_1_200?crid=2M096C61O4MLT&keywords=bags&qid=1679498182&sprefix=ba%2Caps%2C283&sr=8-200,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,800",4.9,(18),"Acefour Accessories Pvt. Ltd., Acefour Accessories Pvt. Ltd. , Lodha Supremus Corp. Tower, Unit 1202,12th Floor,Saki Vihar road, Chandivali, Tunga Village, Opp. MTNL office, Andheri E, Mumbai -400072, Maharashtra, India",B0BR1D4SL1,NA
https://www.amazon.in/15-6-inch-Briefcase-Waterproof-Artificial-Compatible/dp/B094GB8VS2/ref=sr_1_201?crid=2M096C61O4MLT&keywords=bags&qid=1679498182&sprefix=ba%2Caps%2C283&sr=8-201,"WORLD SPEED 15.6-inch Laptop Computer Briefcase,Water Resistant, Business Bag with Waterproof Zipper,Shoulder Bag Artificial Leather Handbag,Compatible with laptop MacBook Notebook,for Men/Women",799,4.1,(552),WORLD SPEED,B094GB8VS2,"SPACIOUS STORAGE & COMFORTABLE FOR TRAVEL - Fit all your stuff easily! Pockets include the main pocket for books, food, umbrellas, etc. - You have a thick padded pouch for protecting your laptop, special pockets for phones, ID cards, and a unique cool hooking system for all your wires! The sleek design allows easy and comfortable travel while not compromising on space. don't buy those bulky bags that are heavy and have limited space, they will just drag you with them all day. Buy WORLD SPEED"
https://www.amazon.in/Leatherette-Executive-messenger-multiple-compartments/dp/B099NM8621/ref=sr_1_202?crid=2M096C61O4MLT&keywords=bags&qid=1679498182&sprefix=ba%2Caps%2C283&sr=8-202,"Zipline Synthetic Leather Executive SMALL messenger bag Briefcase for upto 13"" Laptop/Tablet for men women with multiple compartments (1-Tan Bag)",938,3.9,(366),"Atulitu Agency, ,251/3364, Tagore Nagar - 1, Vikhroli East, Mumbai - 400083 (9820078070), Atulitu Agency, 251/3364, Tagore Nagar - 1, Vikhroli East, Mumbai-400083 (9820078070)",B099NM8621,NA
https://www.amazon.in/Half-Moon-Resistant-Laptop-Backpack/dp/B09B68N8LT/ref=sr_1_205?crid=2M096C61O4MLT&keywords=bags&qid=1679498182&sprefix=ba%2Caps%2C283&sr=8-205,"Half Moon 35L Water Resistant 15.6 inch Laptop Bag for Men/Backpack for Men, Airport Blue | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment | Rain Cover & Reflective Strips",699,3.8,(192),Half_Moon,B09B68N8LT,NA
https://www.amazon.in/Ace-Laptop-Backpack-Charging-College/dp/B09ZB5HGWB/ref=sr_1_206?crid=2M096C61O4MLT&keywords=bags&qid=1679498182&sprefix=ba%2Caps%2C283&sr=8-206,Large 26L Ace Laptop Backpack Laptop Bag | Office Bag With USB Charging Port | College Bag,569,4.0,(1),NA,B09ZB5HGWB,NA
https://www.amazon.in/F-Gear-Blow-Laptop-Backpack-Red/dp/B0749MPCFT/ref=sr_1_207?crid=2M096C61O4MLT&keywords=bags&qid=1679498182&sprefix=ba%2Caps%2C283&sr=8-207,"F Gear Blow Laptop Backpack With Rain Cover 32 Liters (Red,Grey) Sch Bag","1,096",4.4,(281),"F Gear, Uber Fashion Merchandise Pvt. Ltd. No. 17G/46-3 & 17G/46-3-1 , 1st & 2nd Floor, Industrial Suburb, 2nd Stage, Yeshwantpur, Next to Sapna Books on MEI road, Bangalore – 560 022. INDIA Tel: 9066161590",B0749MPCFT,"Well if you are looking for a big bag which is also very Stylish, Durable, Waterproof with a Laptop in built sleeve then your search ends here. Yes you Got it Right!, This F Gear bag has three big compartments to boast of along with a huge horizontal pocket in the front and two bottle holders on both sides of the bag. It has an inbuilt Rain cover neatly tucked away in a concealed pocket along with Reflective Strips and Reflective Printing makes it a natural choice for rainy Season. Support at the base makes it suitable for rough/dirty terrains. Padded Shoulders and Back with Side Compression straps completes the picture. Comes with the F Gear promise for quality."
https://www.amazon.in/Polyester-Bagpack-Spacious-Shoulder-Travelling/dp/B0BLHBD7N6/ref=sr_1_208?crid=2M096C61O4MLT&keywords=bags&qid=1679498182&sprefix=ba%2Caps%2C283&sr=8-208,"Space Full School and Laptop Bag, Weight Polyester Bagpack for Men and Women, Spacious Shoulder Bag for College, Office, Travelling and Camping (Black Color, Pack Of 1)",399,5.0,(2),NA,B0BLHBD7N6,"Space full School And Laptop Bag,For Man & Women Office/Traveling/College RedColor Pack Of 1.Backpack for Men Women Boys Girls/Office School College, Travel, and Backpack For comfort when carrying bulky stuff, this casual bag offers wide, padded, adjustable shoulder straps and a padded back. For added durability, every pressure point is bartacked and properly stitched. Designed with a sturdy zipper and a durable polyester fabric. meets the needs of a college bag, student backpack, professional office laptop bag, and school bag and is appropriate for everybody, including boys, girls, men, and women With three compartments, this bag is lightweight and roomy for laptops. dependable zippers, adjustable shoulder straps, two bottle/umbrella holders, padded handles, and padded laptop compartments. The Shoulder Straps Are Also Padded To Feel Extremely Comfortable Even When The Bag Is Fully Loaded. You Can Use It For Work, At College Or While Travelling He Classy And Affordable Bag Is Very Comfortable To Carry And Is Highly Durable For All College Goers. Provide Extra Comfort ,Back Padding Zlpllne backpack features multiple storage compartments and features for additional supplies and accessories as your, iPhone, iPad, pen, keys, wallet, books, clothes, bottle, passport and more,"
https://www.amazon.in/Kuber-Industries-Lightweight-Toiletry-Carrying/dp/B0B45QRYHY/ref=sr_1_209?crid=2M096C61O4MLT&keywords=bags&qid=1679498182&sprefix=ba%2Caps%2C283&sr=8-209,Kuber Industries Rexine Lightweight Travel Toiletry Bag Shaving Kit with Carrying Strap (Grey) 54KM4283,231,4.0,(37),NA,NA,NA
https://www.amazon.in/TRUE-HUMAN-Backpack-Compartment-Organizer/dp/B0BQRQ6GN7/ref=sr_1_210?crid=2M096C61O4MLT&keywords=bags&qid=1679498182&sprefix=ba%2Caps%2C283&sr=8-210,"TRUE HUMAN Emperor Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket ( AXIZ )",599,2.4,(6),NA,B0BQRQ6GN7,NA
https://www.amazon.in/Wildcraft-Hopper-Laptop-Backpack-Blue/dp/B07YNL6H8H/ref=sr_1_211?crid=2M096C61O4MLT&keywords=bags&qid=1679498182&sprefix=ba%2Caps%2C283&sr=8-211,Wildcraft Hopper 1.0 Laptop Backpack 24L (Blue),"1,390",4.5,(2),NA,B07YNL6H8H,This Laptop Backpack ha capacity of 24 L. This comes in blue colour.
https://www.amazon.in/Lenovo-Laptop-Everyday-Backpack-Black/dp/B07GM5NR14/ref=sr_1_212?crid=2M096C61O4MLT&keywords=bags&qid=1679498182&sprefix=ba%2Caps%2C283&sr=8-212,Lenovo Everyday Laptop Backpack B515 15.6-inch Water Repellent Black,890,4.1,"(3,668)",NA,NA,NA
https://www.amazon.in/Lenovo-Laptop-Everyday-Backpack-Black/dp/B07GM5NR14/ref=sr_1_211?crid=2M096C61O4MLT&keywords=bags&qid=1679498205&sprefix=ba%2Caps%2C283&sr=8-211,Lenovo Everyday Laptop Backpack B515 15.6-inch Water Repellent Black,890,4.1,"(3,668)",NA,NA,NA
https://www.amazon.in/Wildcraft-Hopper-Laptop-Backpack-Blue/dp/B07YNL6H8H/ref=sr_1_212?crid=2M096C61O4MLT&keywords=bags&qid=1679498205&sprefix=ba%2Caps%2C283&sr=8-212,Wildcraft Hopper 1.0 Laptop Backpack 24L (Blue),"1,390",4.5,(2),NA,B07YNL6H8H,This Laptop Backpack ha capacity of 24 L. This comes in blue colour.
https://www.amazon.in/HP-Backpack-Laptop-Chromebook-1D0M5PA/dp/B08FM6X8KZ/ref=sr_1_213?crid=2M096C61O4MLT&keywords=bags&qid=1679498205&sprefix=ba%2Caps%2C283&sr=8-213,HP 5 ltrs (2 cms)backpack(1D0M5PA_black),"1,219",4.2,(926),NA,NA,NA
https://www.amazon.in/Protecta-Protection-Waterproof-Interiors-Retractable/dp/B0B6G648XY/ref=sr_1_214?crid=2M096C61O4MLT&keywords=bags&qid=1679498205&sprefix=ba%2Caps%2C283&sr=8-214,Protecta Oscar 360˚ Protection Waterproof 15.6 Inch Laptop Bag for Men & Women Ideal for Office & College with Soft Interiors & Retractable Handle - (Elephants Print),"1,030",4.5,(14),NA,NA,NA
https://www.amazon.in/HOT-SHOT-031-Preschool-Waterproof/dp/B0BRSK96SM/ref=sr_1_215?crid=2M096C61O4MLT&keywords=bags&qid=1679498205&sprefix=ba%2Caps%2C283&sr=8-215,HOT SHOT Kids Bag 031|Unicorn Bag|School Bag|2TO5 Years|BOY & Girl|10 Liters Preschool & Nursery Waterproof Plush Bag,339,4.3,(3),Shri Salasar Enterprises,B0BRSK96SM,NA
https://www.amazon.in/POSSHUSA-Backpack-Charging-College-Suitable/dp/B0BX8ZZ769/ref=sr_1_216?crid=2M096C61O4MLT&keywords=bags&qid=1679498205&sprefix=ba%2Caps%2C283&sr=8-216,POSSHUSA 15.6 Anti Theft Laptop Backpack with USB Charging Port Unisex Bag for College Office Suitable for Men Women,630,New to Amazon,"₹630 M.R.P:
₹999 (37% off)",POSSHUSA,B0BX8ZZ769,"Backpack is both stylish, comfortable, and fits for laptop and laptop accessories, school books, lunch and much more! For best organization and easy access, the backpack features a subdivided main compartment as well as a secondary compartment, and It has Extra Long Adjustable Straps. Its clean design makes the backpack ideal for classrooms and boardrooms alike."
https://www.amazon.in/Storite-Leather-Sling-Bag-Brown/dp/B08TR8RMNH/ref=sr_1_217?crid=2M096C61O4MLT&keywords=bags&qid=1679498205&sprefix=ba%2Caps%2C283&sr=8-217,"Storite Stylish Small PU Leather Sling Cross Body Travel Office Messenger One Side Shoulder Bag for Men Women(Brown, 20.5x9x16.5cm)",799,4.1,(828),SaiTech IT Private Limited,B08TR8RMNH,NA
https://www.amazon.in/DARK-HORSE-Briefcase-Messenger-Compartment/dp/B0BJZF92F6/ref=sr_1_218?crid=2M096C61O4MLT&keywords=bags&qid=1679498205&sprefix=ba%2Caps%2C283&sr=8-218,"DARK HORSE Laptop Bag Leather Briefcase 15.6 Inch Messenger Bag Satchel for Men, Padded Laptop Compartment 12 Liters , Water Resistant Shoulder Bag with Strap, Durable Office Bag, for Laptop/Notebook/MacBook",599,3.9,(16),DARK HORSE,B0BJZF92F6,"DARK HORSE Laptop Bag Made of heavy-duty and water-resistant synthetic leather fabric with a clean, convenient design to create a laptop case bag that is perfectly suited to modern life. It can protect your belongings from a small splash of water or light rain; nice stitching, well made, classic and stylish. It's a very durable laptop bag tablet bag. You can put a laptop, MacBook Pro, A4 books, iPad, glasses, wallet, keys, cell phone, umbrella, and document in the satchel bag. It's a comfortable and padded book bag for working, traveling, school, and casual everyday use. Ideal for men, women, teens, high school students, college students, boys, girls, etc. This bag is a great gift idea for Father's Day, Mother’s Day, Birthdays, Valentine's Day, Festivals, Graduation, or any occasion which calls for a gift."
https://www.amazon.in/WILDHORN-Backpack-Compartment-Business-Stitching/dp/B09QL66G55/ref=sr_1_221?crid=2M096C61O4MLT&keywords=bags&qid=1679498205&sprefix=ba%2Caps%2C283&sr=8-221,"WILDHORN 31L Laptop Backpack for Men / Women I Fits upto 15.6"" Laptop I Waterproof I Travel / Business / College Bookbags",599,4.1,(958),"WildHorn, ADL International, 61 B/H G.J. Khan Road, kolkata-700039, Contact: +91 9051643604",B09QL66G55,NA
https://www.amazon.in/GreenLands-SG-Backpack-QUAD-L-Grey/dp/B08ML7RWG6/ref=sr_1_222?crid=2M096C61O4MLT&keywords=bags&qid=1679498205&sprefix=ba%2Caps%2C283&sr=8-222,"GREENLANDS 42 Litres Quad Backpack/Bag with Rain Cover for Travel, Upto 17” Laptop, School/College and Work Lightweight and Stylish Bag Men and Women- Light Grey","1,742",3.8,(90),"SG, Sanspareils Greenlands Pvt. Ltd. 1250, Gagol Road Opp. Airport., Meerut,250103 ,Contact-1800 180 123, Customersupport@teamsg.in",B08ML7RWG6,"Padded laptop sleeve compatible upto 17"" size. Elasticated strap keeps laptop in place. Padded carry handle for firm yet comfortable grip to carry over long periods. Front easy access multi level organizer to keep knick-knacks organised. Lightweight, durable, water-resistant proudly “made in india” fabrics. 200 denier poly lining material in compartment separators. 300 denier poly oxford fabric for main body. 400 denier dobby hard-wearing fabric at bottom for minimal wear and tear. All fabrics water-resistant upto 80 min of 500 mm rainfall. N-toxic bpa free zipper. World’s best ykk assurance of smooth running and durable runner.Tested to 500 opening /closing cycles. Tensile strength holding upto 83 kg. Elasticated full fabric bottle/umbrella holder on both sides. No risk of tearing/cutting unlike mesh pockets. 8mm thick cushioning and fully ventilated padded back support for long term carrying comfort.Full 0.5 mm hdpe support in back provided stability and strength. ‘s’ shaped triple-layered triple-density foam padded shoulder strap, fully adjustable for customised fit depending on your height and contents in bag. All buckles of virgin hdpe proudly “made in india” . Easy to adjust bag with just a flick of the finger whatever be the weight tensile breakage strength tested to 65 kgs. 3-ply 210 denier 100% polyster thread used all across tensile breakage strength tested to 4 kg"
https://www.amazon.in/uppercase-Backpack-1600EBP1-resistant-sustainable/dp/B0B68ZS5G1/ref=sr_1_223?crid=2M096C61O4MLT&keywords=bags&qid=1679498205&sprefix=ba%2Caps%2C283&sr=8-223,"uppercase Laptop Backpack 1600EBP Compact 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls , 750 Days warranty",950,4.2,(171),"Acefour Accessories Pvt. Ltd., Acefour Accessories Pvt. Ltd. , Lodha Supremus Corp. Tower, Unit 1202,12th Floor,Saki Vihar road, Chandivali, Tunga Village, Opp. MTNL office, Andheri E, Mumbai -400072, Maharashtra, India",B0B68ZS5G1,NA
https://www.amazon.in/Baggit-Womens-Sling-bag-Yellow/dp/B09X72S4ZS/ref=sr_1_224?crid=2M096C61O4MLT&keywords=bags&qid=1679498205&sprefix=ba%2Caps%2C283&sr=8-224,Baggit Women's Sling bag (Yellow),589,No reviews,"₹589 M.R.P:
₹1,690 (65% off)","Baggit India Pvt Ltd, Baggit India Pvt Ltd., Shree Arihant Compound, Kalher, Bhiwandi, Thane - 421302",B09X72S4ZS,"Look what's in store for you! A mini bag that's here to create a mega impact with a maxi dose of style! The bag opens to a quick access interior for your top, most wanted essentials! Grab it by the twin top handles or slay it in style like a cross body sling! Dual carry mini bag Size XS Chrome yellow exterior Smooth finish Stylish gold trinket puller 1 main compartment Double top handles Long adjustable handle Zipper closure Back zipper Cruelty-free premium material 6 months warranty Made in India Leading fashion handbag brand since 30 years"
https://www.amazon.in/Anti-Theft-Backpack-Expandable-Water-resistant-Convertible/dp/B0B6FZ3YNV/ref=sr_1_225?crid=2M096C61O4MLT&keywords=bags&qid=1679498205&sprefix=ba%2Caps%2C283&sr=8-225,"Golden Wolf Backpack 35L Expandable Travel Backpack for Men and Women Anti-theft Laptop Bag with Lock Water-resistant Convertible Backpack with USB Port Travel Business College Bag for Men,Black","2,564",4.4,(37),NA,B0B6FZ3YNV,NA
https://www.amazon.in/AirCase-C25-Messenger-Shoulder-Compartments/dp/B07X6DV3VM/ref=sr_1_226?crid=2M096C61O4MLT&keywords=bags&qid=1679498205&sprefix=ba%2Caps%2C283&sr=8-226,"AirCase Office Messenger Sling Bag fits upto 15.6"" Laptop/Macbook, Detachable Shoulder Strap, Waterproof, Shockproof, Carry Handle with Spacious Pockets, For Men & Women, Blue- with Warranty",949,3.9,"(1,267)",NA,NA,NA
https://www.amazon.in/Hammonds-Flycatcher-Genuine-Brushwood-Messenger/dp/B0916G3WW7/ref=sr_1_227?crid=2M096C61O4MLT&keywords=bags&qid=1679498205&sprefix=ba%2Caps%2C283&sr=8-227,"HAMMONDS FLYCATCHER Genuine Leather Laptop Bag for Men/Office Bag for Men, Brushwood | Fits Upto 14 Inch Laptop/MacBook | Leather Bag with Shoulder Straps | Laptop Messenger Bag/Leather Bag for Men","2,499",4.2,"(1,244)","Hindustan Foam. Kolkata 700039, Hindustan Foam, 16m Golam Jilani Khan Road, Kolkata 700039, Contact : 03323457170",B0916G3WW7,NA
https://www.amazon.in/Wildcraft-Hopper-Laptop-Backpack-Black/dp/B07YNKY9PN/ref=sr_1_228?crid=2M096C61O4MLT&keywords=bags&qid=1679498205&sprefix=ba%2Caps%2C283&sr=8-228,Wildcraft Hopper 1.0 Laptop Backpack 24L (Black),"1,390",4.2,(2),NA,NA,NA
https://www.amazon.in/Tabelito%C2%AE-Resistant-Business-Backpack-Notebook/dp/B0BSQS3ZR5/ref=sr_1_227?crid=2M096C61O4MLT&keywords=bags&qid=1679498229&sprefix=ba%2Caps%2C283&sr=8-227,"Tabelito® HEXA 35 L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook",599,5.0,(59),"Tabelito Trade India, Tabelito Trade India, Prop No: 5, Ground Floor, Kh No:641, Village Rithala, Land Mark: Near Suzuki service center (Rithala), Contact : +919958166528",B0BSQS3ZR5,"PADDED LAPTOP COMPARTMENT WITH MAXED OUT STORAGE : Generous 32 Ltrs backpack with Dimension of 32 Cm x 22 Cm x 45 Cm, 2 full size compartments, 1 front zipper & 2 side pockets, Fits upto 15.6 inches Laptop with elasticated strap lock at just 590 grams. CRAFTED WITH PRECISION : Made with strong, water resistant Polyester fabric and faux leather for a lightweight and durable finish. Our polestar Vintage backpack is a blend of style and utility. A classic design with opulent detailing and vegan leather material adds to your style and keeps your belongings safe."
https://www.amazon.in/MosQuick%C2%AE-Drawstring-Organizing-Stationery-multipurpose/dp/B09S9ZDW2X/ref=sr_1_228?crid=2M096C61O4MLT&keywords=bags&qid=1679498229&sprefix=ba%2Caps%2C283&sr=8-228,"MosQuick® Clear large Drawstring Bags Clear Plastic Travel Bags, Travel Garments Organizing Storage Plastic Bags ,Shoe bags , Stationery Bag,multipurpose bag - Translucent",324,4.2,(50),NA,B09S9ZDW2X,NA
https://www.amazon.in/Dyazo-Laptop-Briefcase-Compatible-Ultrabook/dp/B08W68TB6K/ref=sr_1_229?crid=2M096C61O4MLT&keywords=bags&qid=1679498229&sprefix=ba%2Caps%2C283&sr=8-229,"Dyazo Unisex Sleek Light Laptop Notebook Shoulder Briefcase Bag for 11 Inch to 15.6 Inches Laptops Compatible for MacBook, Ultrabook, Dell, Lenovo, Compaq, Hp Computers and Other Laptops (Blue)",599,3.8,(622),NA,NA,NA
https://www.amazon.in/Roop-Fashion-Drawstring-Multipurpose-Activities/dp/B0847L8W6N/ref=sr_1_230?crid=2M096C61O4MLT&keywords=bags&qid=1679498229&sprefix=ba%2Caps%2C283&sr=8-230,"Roop Fashion Plain Chain Drawstring Bag, Multipurpose Unisex Drawstring, Gym, Travel, Hiking, Camping, Summer Camp and More Outdoor Activities, Multicolor Bag",199,3.1,(50),NA,NA,NA
https://www.amazon.in/Wesley-briefcase-professional-Briefcase-messenger/dp/B0BJVDN7VT/ref=sr_1_231?crid=2M096C61O4MLT&keywords=bags&qid=1679498229&sprefix=ba%2Caps%2C283&sr=8-231,Wesley office Laptop Bag briefcase notebook professional business 15.6 Inch Briefcase messenger sling Water resistant Laptop Bag Tablet Business Carrying Handbag for Women and Men (Charcoal Black),471,4.0,"(1,180)",NA,NA,NA
https://www.amazon.in/Storite-Leather-Laptop-Bag-inch/dp/B081GQJLD2/ref=sr_1_232?crid=2M096C61O4MLT&keywords=bags&qid=1679498229&sprefix=ba%2Caps%2C283&sr=8-232,"Storite PU Leather 14 inch Laptop Messenger Organizer Bag/Shoulder Sling Office Bag for Men & Women Notebook, Tablet Carrying Handbag (37x 27x7cm, Light Brown)",999,4.0,"(1,566)",NA,NA,NA
https://www.amazon.in/F-Gear-Millionaire-Doby-Black-Laptop-Backpack/dp/B07XMLCYTH/ref=sr_1_233?crid=2M096C61O4MLT&keywords=bags&qid=1679498229&sprefix=ba%2Caps%2C283&sr=8-233,F Gear Millionaire Doby 36 Ltrs Black Laptop Backpack (3201),986,4.0,(29),"Uber Fashion Merchandise Pvt. Ltd., Uber Fashion Merchandise Pvt. Ltd. No. 17G/46-3 & 17G/46-3-1 , 1st & 2nd Floor, Industrial Suburb, 2nd Stage, Yeshwantpur, Next to Sapna Books on MEI road, Bangalore – 560 022. INDIA Tel: 9066161590",B07XMLCYTH,"This F Gear Millionaire laptop backpack is designed with USB charging port that offers the convenience of charging your mobile on the go and Reflective printing along with inbuilt rain cover in a concealed pocket makes it most adapted for rainy conditions. This amazingly designed backpack has a hidden security pocket at the back which makes you far away from theft and protects your wallet, phone and other valuables. Apart from this there are also 2 huge compartments with laptop sleeve and tab sleeves, 3 pockets at the front with detailed organizer and interior two zip pockets and two side mesh bottle holders. Large capacity multi-compartment bag - Featuring a judicial selection of style and functionality, the offered backpack has multiple storage compartments which can be used for hassle-free and organized storage of laptops, tab, mobile phone, charger, clothes, pens, keys, bottles, books, documents, umbrella, etc. Carry anywhere, everywhere - no matter whether you count yourself among school or college-going youth or a daily commuter, this amazingly designed backpack is convenient for business, College, weekend getaways, travelling and all sorts of outdoor activities. Air mesh padding at the back panel and shoulder straps for utmost comfort. It provides the perfect amount of space for all your weekend essentials."
https://www.amazon.in/uppercase-Professional-Anti-theft-resistant-sustainable/dp/B0BSH4H4DB/ref=sr_1_234?crid=2M096C61O4MLT&keywords=bags&qid=1679498229&sprefix=ba%2Caps%2C283&sr=8-234,"uppercase Matrix Professional Anti-theft Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","2,300",4.2,(12),"Acefour Accessories Pvt. Ltd., Acefour Accessories Pvt. Ltd. , Lodha Supremus Corp. Tower, Unit 1202,12th Floor,Saki Vihar road, Chandivali, Tunga Village, Opp. MTNL office, Andheri E, Mumbai -400072, Maharashtra, India",B0BSH4H4DB,"Introducing the ultimate ""Matrix"" backpack for the modern, on-the-go professional. With a dedicated anti-theft laptop compartment (15.6'), you can rest easy knowing your valuable device is secure. The backpack also features a tablet sleeve, multiple organizers, and a quick-access pocket for all your essentials. Made with premium, sustainable materials, this backpack is not only functional but also environmentally friendly. Whether you're heading to work or traveling the world, this backpack has got you covered."
https://www.amazon.in/Lavie-Sport-Business-Backpack-Backpacks/dp/B0BQMTLDGY/ref=sr_1_237?crid=2M096C61O4MLT&keywords=bags&qid=1679498229&sprefix=ba%2Caps%2C283&sr=8-237,Lavie Sport Mode Gear 30L Business Laptop Backpack | Premium Leather Business Backpacks for Men & Women | Durable Office Bag for Notebook/MacBook,"1,409",4.1,(9),"Bagzone Lifestyle Pvt Ltd, Bagzone Lifestyle Pvt Ltd | | LAVIE 402, Ackruti Star, MIDC Central Road, Andheri East, Mumbai – 400093",B0BQMTLDGY,NA
https://www.amazon.in/Storite-Canvas-Backpack-Charging-Brown/dp/B0B7XBZYFS/ref=sr_1_238?crid=2M096C61O4MLT&keywords=bags&qid=1679498229&sprefix=ba%2Caps%2C283&sr=8-238,"Storite Vintage Canvas Laptop Backpack for Women Men, School College Bag with USB Charging Port Fashion Backpack Fits 14Inch Notebook, (Brown,30x12x41 Cm)",749,3.3,(7),"NISUN INC., B-201, Greenfield 4+, Vadodara, Gujarat-391410 Email: sales@nisun.in, Phone: 63527-67213",B0B7XBZYFS,NA
https://www.amazon.in/Wildcraft-Packs18-Laptop-Backpack-ACE/dp/B07GS9ZWFX/ref=sr_1_239?crid=2M096C61O4MLT&keywords=bags&qid=1679498229&sprefix=ba%2Caps%2C283&sr=8-239,Wildcraft Work Packs'18 25 Ltrs Blue Laptop Backpack (ACE),"1,625",3.6,(10),Wildcraft,B07GS9ZWFX,Fits upto 15 inch. Side mesh pocket for water bottle. Padded back system for carrying comfort. Webbing haul loop. Internal organizer.
https://www.amazon.in/F-Gear-Fortune-Backpack-Navy-Blue/dp/B07B7K7212/ref=sr_1_240?crid=2M096C61O4MLT&keywords=bags&qid=1679498229&sprefix=ba%2Caps%2C283&sr=8-240,"F Gear Fortune Navy Blue, Red 27 Liters Laptop Backpack (2700)",747,4.1,(491),"Uber Fashion Merchandise Pvt. Ltd., Uber Fashion Merchandise Pvt. Ltd. No. 17G/46-3 & 17G/46-3-1 , 1st & 2nd Floor, Industrial Suburb, 2nd Stage, Yeshwantpur, Next to Sapna Books on MEI road, Bangalore – 560 022. INDIA Tel: 9066161590",B07B7K7212,"Well if you are looking for a backpack which is sleek, fashionable and can also be used as a trekking bag your search ends here. fortune from f gear can be used either as an everyday backpack or a small sized trekking bag. it has one huge compartment with a laptop sleeve. this can be used for books, clothes or any bulky items. apart from this there is one more compartment and two big pockets with organizer. it has two bottle holders, two finger loops and chest straps for comfort wearing. dual loops for holding ice axes present. padded shoulder straps and padded back add to it. side compressor straps maintain the sleek look of a fully filled bag. you definitely will love using this bag. comes with the f gear promise of quality."
https://www.amazon.in/Skybags-Arthur-Laptop-Backpack-Grey/dp/B07SRFGK6H/ref=sr_1_241?crid=2M096C61O4MLT&keywords=bags&qid=1679498229&sprefix=ba%2Caps%2C283&sr=8-241,"Skybags Arthur 30 L Laptop Backpack (Grey), Free Size (PLBPARTHGRY)","1,499",3.9,(587),"Future Retail, 1800-1022-256",B07SRFGK6H,The product will be an excellent pick for you. It ensures an easy maintenance.
https://www.amazon.in/Police-Polyester-Laptop-Spec-Backpack/dp/B07ZB8NWTZ/ref=sr_1_242?crid=2M096C61O4MLT&keywords=bags&qid=1679498229&sprefix=ba%2Caps%2C283&sr=8-242,POLICE Polyester 35 Ltr Laptop Big Low Spec Laptop Backpack - Black/Navy,"1,569",3.3,(188),"Torero Corporation Pvt Ltd, S22, EKTP Phase 3, Kasba Industrial Estate, Sector G, East Kolkata Twp, Kolkata, West Bengal 700107, Email- customercare@torerocorp.com",B07ZB8NWTZ,NA
https://www.amazon.in/Dybbuk-Lightweight-Backpacks-Stylish-College/dp/B0BCGWRTHT/ref=sr_1_243?crid=2M096C61O4MLT&keywords=bags&qid=1679498229&sprefix=ba%2Caps%2C283&sr=8-243,Dybbuk Lightweight School Bags Backpacks for Boys Girls Stylish Men and Women Casual Travel Laptop Bag College Office (Red),475,3.5,(14),NA,B0BCGWRTHT,"If you carry your laptop to and from work, then this laptop bag from Northzone will definitely make travelling easier. Compatibility This backpack can fit a 38.1 cm laptop comfortably. Compartments This bag has three spacious compartments to store the laptop, charger, external devices, and other accessories with ease. Pockets The two mesh pockets on either sides of this black and blue backpack allow you to store a water bottle, ID card and other knick-knacks, so you can access them easily."
